"date","cases","deaths","Location"
2021-05-05,4514129,128243,"United Kingdom"
2021-05-06,4516454,128254,"United Kingdom"
2021-05-07,4518435,128266,"United Kingdom"
2021-05-08,4520042,128275,"United Kingdom"
2021-05-09,4522349,128284,"United Kingdom"
2021-05-10,4525157,128294,"United Kingdom"
2021-05-11,4527485,128309,"United Kingdom"
2021-05-12,4529820,128320,"United Kingdom"
2021-05-13,4532002,128327,"United Kingdom"
2021-05-14,4533938,128333,"United Kingdom"
2021-05-15,4535564,128341,"United Kingdom"
2021-05-16,4537486,128349,"United Kingdom"
2021-05-17,4540344,128357,"United Kingdom"
2021-05-18,4543156,128363,"United Kingdom"
2021-05-19,4545968,128368,"United Kingdom"
2021-05-20,4548485,128374,"United Kingdom"
2021-05-21,4550850,128384,"United Kingdom"
2021-05-22,4552850,128389,"United Kingdom"
2021-05-23,4555176,128398,"United Kingdom"
2021-05-24,4558544,128407,"United Kingdom"
2021-05-25,4561971,128414,"United Kingdom"
2021-05-26,4565892,128427,"United Kingdom"
2021-05-27,4569639,128436,"United Kingdom"
2021-05-28,4573228,128444,"United Kingdom"
2021-05-29,4576227,128453,"United Kingdom"
2021-05-30,4579391,128462,"United Kingdom"
2021-05-31,4583288,128470,"United Kingdom"
2021-06-01,4588719,128474,"United Kingdom"
2021-06-02,4594887,128487,"United Kingdom"
2021-06-03,4601143,128499,"United Kingdom"
2021-06-04,4607003,128512,"United Kingdom"
2021-06-05,4611734,128519,"United Kingdom"
2021-06-06,4617267,128527,"United Kingdom"
2021-06-07,4625212,128533,"United Kingdom"
2021-06-08,4633108,128543,"United Kingdom"
2021-06-09,4641318,128552,"United Kingdom"
2021-06-10,4649360,128563,"United Kingdom"
2021-06-11,4656979,128569,"United Kingdom"
2021-06-12,4663263,128583,"United Kingdom"
2021-06-13,4670398,128593,"United Kingdom"
2021-06-14,4680760,128603,"United Kingdom"
2021-06-15,4691556,128624,"United Kingdom"
2021-06-16,4702607,128637,"United Kingdom"
2021-06-17,4713713,128643,"United Kingdom"
2021-06-18,4724033,128655,"United Kingdom"
2021-06-19,4732478,128678,"United Kingdom"
2021-06-20,4742565,128703,"United Kingdom"
2021-06-21,4758872,128719,"United Kingdom"
2021-06-22,4776275,128732,"United Kingdom"
2021-06-23,4794625,128740,"United Kingdom"
2021-06-24,4813337,128763,"United Kingdom"
2021-06-25,4831506,128785,"United Kingdom"
2021-06-26,4847806,128802,"United Kingdom"
2021-06-27,4866308,128824,"United Kingdom"
2021-06-28,4894726,128837,"United Kingdom"
2021-06-29,4922925,128861,"United Kingdom"
2021-06-30,4951847,128883,"United Kingdom"
2021-07-01,4980641,128908,"United Kingdom"
2021-07-02,5006981,128936,"United Kingdom"
2021-07-03,5030988,128965,"United Kingdom"
2021-07-04,5056143,128994,"United Kingdom"
2021-07-05,5091040,129023,"United Kingdom"
2021-07-06,5127080,129055,"United Kingdom"
2021-07-07,5165673,129084,"United Kingdom"
2021-07-08,5199672,129126,"United Kingdom"
2021-07-09,5232471,129174,"United Kingdom"
2021-07-10,5260844,129216,"United Kingdom"
2021-07-11,5291346,129251,"United Kingdom"
2021-07-12,5335851,129292,"United Kingdom"
2021-07-13,5383555,129342,"United Kingdom"
2021-07-14,5438464,129385,"United Kingdom"
2021-07-15,5500460,129437,"United Kingdom"
2021-07-16,5555722,129489,"United Kingdom"
2021-07-17,5594195,129541,"United Kingdom"
2021-07-18,5630375,129610,"United Kingdom"
2021-07-19,5678286,129692,"United Kingdom"
2021-07-20,5718155,129750,"United Kingdom"
2021-07-21,5753690,129805,"United Kingdom"
2021-07-22,5784964,129883,"United Kingdom"
2021-07-23,5812728,129968,"United Kingdom"
2021-07-24,5835577,130042,"United Kingdom"
2021-07-25,5857749,130114,"United Kingdom"
2021-07-26,5887726,130190,"United Kingdom"
2021-07-27,5917300,130262,"United Kingdom"
2021-07-28,5947537,130350,"United Kingdom"
2021-07-29,5975967,130431,"United Kingdom"
2021-07-30,6000711,130539,"United Kingdom"
2021-07-31,6021279,130629,"United Kingdom"
2021-08-01,6042178,130724,"United Kingdom"
2021-08-02,6072012,130804,"United Kingdom"
2021-08-03,6102457,130878,"United Kingdom"
2021-08-04,6134794,130958,"United Kingdom"
2021-08-05,6166454,131060,"United Kingdom"
2021-08-06,6194512,131155,"United Kingdom"
2021-08-07,6217078,131250,"United Kingdom"
2021-08-08,6239963,131331,"United Kingdom"
2021-08-09,6272120,131413,"United Kingdom"
2021-08-10,6303635,131494,"United Kingdom"
2021-08-11,6336982,131583,"United Kingdom"
2021-08-12,6368704,131691,"United Kingdom"
2021-08-13,6397674,131798,"United Kingdom"
2021-08-14,6422731,131894,"United Kingdom"
2021-08-15,6448053,131981,"United Kingdom"
2021-08-16,6484948,132064,"United Kingdom"
2021-08-17,6522857,132173,"United Kingdom"
2021-08-18,6561592,132274,"United Kingdom"
2021-08-19,6598077,132383,"United Kingdom"
2021-08-20,6630301,132501,"United Kingdom"
2021-08-21,6658817,132607,"United Kingdom"
2021-08-22,6687546,132726,"United Kingdom"
2021-08-23,6727255,132843,"United Kingdom"
2021-08-24,6764926,132957,"United Kingdom"
2021-08-25,6803695,133060,"United Kingdom"
2021-08-26,6841304,133176,"United Kingdom"
2021-08-27,6875039,133305,"United Kingdom"
2021-08-28,6902633,133431,"United Kingdom"
2021-08-29,6928765,133561,"United Kingdom"
2021-08-30,6963520,133668,"United Kingdom"
2021-08-31,7008726,133785,"United Kingdom"
2021-09-01,7052241,133903,"United Kingdom"
2021-09-02,7094551,134032,"United Kingdom"
2021-09-03,7133177,134180,"United Kingdom"
2021-09-04,7164981,134315,"United Kingdom"
2021-09-05,7196780,134472,"United Kingdom"
2021-09-06,7241695,134610,"United Kingdom"
2021-09-07,7280305,134765,"United Kingdom"
2021-09-08,7316144,134906,"United Kingdom"
2021-09-09,7350109,135073,"United Kingdom"
2021-09-10,7379284,135219,"United Kingdom"
2021-09-11,7402815,135357,"United Kingdom"
2021-09-12,7426868,135501,"United Kingdom"
2021-09-13,7461519,135611,"United Kingdom"
2021-09-14,7492936,135765,"United Kingdom"
2021-09-15,7523315,135910,"United Kingdom"
2021-09-16,7552862,136061,"United Kingdom"
2021-09-17,7582326,136237,"United Kingdom"
2021-09-18,7608965,136361,"United Kingdom"
2021-09-19,7640049,136486,"United Kingdom"
2021-09-20,7680805,136625,"United Kingdom"
2021-09-21,7719641,136747,"United Kingdom"
2021-09-22,7756390,136898,"United Kingdom"
2021-09-23,7792228,137037,"United Kingdom"
2021-09-24,7824324,137163,"United Kingdom"
2021-09-25,7852884,137288,"United Kingdom"
2021-09-26,7884948,137386,"United Kingdom"
2021-09-27,7926527,137502,"United Kingdom"
2021-09-28,7963067,137610,"United Kingdom"
2021-09-29,7997886,137736,"United Kingdom"
2021-09-30,8030474,137849,"United Kingdom"
2021-10-01,8059525,137978,"United Kingdom"
2021-10-02,8085834,138088,"United Kingdom"
2021-10-03,8117885,138185,"United Kingdom"
2021-10-04,8161612,138288,"United Kingdom"
2021-10-05,8200876,138408,"United Kingdom"
2021-10-06,8240133,138512,"United Kingdom"
2021-10-07,8278596,138635,"United Kingdom"
2021-10-08,8314195,138755,"United Kingdom"
2021-10-09,8346492,138872,"United Kingdom"
2021-10-10,8382901,138968,"United Kingdom"
2021-10-11,8433189,139094,"United Kingdom"
2021-10-12,8481494,139209,"United Kingdom"
2021-10-13,8529265,139330,"United Kingdom"
2021-10-14,8575682,139479,"United Kingdom"
2021-10-15,8619234,139618,"United Kingdom"
2021-10-16,8657110,139751,"United Kingdom"
2021-10-17,8700857,139880,"United Kingdom"
2021-10-18,8758592,140007,"United Kingdom"
2021-10-19,8811106,140136,"United Kingdom"
2021-10-20,8862762,140291,"United Kingdom"
2021-10-21,8907955,140448,"United Kingdom"
2021-10-22,8948616,140584,"United Kingdom"
2021-10-23,8983714,140749,"United Kingdom"
2021-10-24,9019474,140901,"United Kingdom"
2021-10-25,9066929,141035,"United Kingdom"
2021-10-26,9109051,141200,"United Kingdom"
2021-10-27,9152091,141362,"United Kingdom"
2021-10-28,9193470,141554,"United Kingdom"
2021-10-29,9233719,141725,"United Kingdom"
2021-10-30,9267279,141894,"United Kingdom"
2021-10-31,9302085,142082,"United Kingdom"
2021-11-01,9347188,142259,"United Kingdom"
2021-11-02,9385200,142417,"United Kingdom"
2021-11-03,9421181,142582,"United Kingdom"
2021-11-04,9454831,142738,"United Kingdom"
2021-11-05,9485146,142898,"United Kingdom"
2021-11-06,9512579,143067,"United Kingdom"
2021-11-07,9543163,143235,"United Kingdom"
2021-11-08,9587283,143389,"United Kingdom"
2021-11-09,9629525,143539,"United Kingdom"
2021-11-10,9672458,143687,"United Kingdom"
2021-11-11,9713444,143830,"United Kingdom"
2021-11-12,9751201,143979,"United Kingdom"
2021-11-13,9784082,144115,"United Kingdom"
2021-11-14,9819590,144242,"United Kingdom"
2021-11-15,9870535,144416,"United Kingdom"
2021-11-16,9916956,144569,"United Kingdom"
2021-11-17,9962844,144695,"United Kingdom"
2021-11-18,10006899,144831,"United Kingdom"
2021-11-19,10046489,144955,"United Kingdom"
2021-11-20,10081816,145085,"United Kingdom"
2021-11-21,10119062,145191,"United Kingdom"
2021-11-22,10169787,145311,"United Kingdom"
2021-11-23,10217973,145454,"United Kingdom"
2021-11-24,10264733,145570,"United Kingdom"
2021-11-25,10308147,145707,"United Kingdom"
2021-11-26,10347473,145839,"United Kingdom"
2021-11-27,10380763,145946,"United Kingdom"
2021-11-28,10420456,146065,"United Kingdom"
2021-11-29,10476746,146189,"United Kingdom"
2021-11-30,10532433,146285,"United Kingdom"
2021-12-01,10587247,146409,"United Kingdom"
2021-12-02,10637558,146516,"United Kingdom"
2021-12-03,10683220,146649,"United Kingdom"
2021-12-04,10722000,146796,"United Kingdom"
2021-12-05,10763015,146907,"United Kingdom"
2021-12-06,10822680,147044,"United Kingdom"
2021-12-07,10878913,147165,"United Kingdom"
2021-12-08,10937710,147278,"United Kingdom"
2021-12-09,10994689,147403,"United Kingdom"
2021-12-10,11047168,147512,"United Kingdom"
2021-12-11,11095761,147608,"United Kingdom"
2021-12-12,11148902,147730,"United Kingdom"
2021-12-13,11236061,147834,"United Kingdom"
2021-12-14,11338817,147962,"United Kingdom"
2021-12-15,11451497,148075,"United Kingdom"
2021-12-16,11557538,148182,"United Kingdom"
2021-12-17,11653408,148311,"United Kingdom"
2021-12-18,11742287,148418,"United Kingdom"
2021-12-19,11831414,148521,"United Kingdom"
2021-12-20,11965360,148646,"United Kingdom"
2021-12-21,12115633,148745,"United Kingdom"
2021-12-22,12277166,148871,"United Kingdom"
2021-12-23,12437785,149003,"United Kingdom"
2021-12-24,12575047,149129,"United Kingdom"
2021-12-25,12645404,149237,"United Kingdom"
2021-12-26,12761665,149353,"United Kingdom"
2021-12-27,12956648,149496,"United Kingdom"
2021-12-28,13169097,149664,"United Kingdom"
2021-12-29,13441858,149789,"United Kingdom"
2021-12-30,13678422,149980,"United Kingdom"
2021-12-31,13866976,150149,"United Kingdom"
2022-01-01,13985182,150330,"United Kingdom"
2022-01-02,14166245,150507,"United Kingdom"
2022-01-03,14396114,150686,"United Kingdom"
2022-01-04,14671731,150906,"United Kingdom"
2022-01-05,14893864,151120,"United Kingdom"
2022-01-06,15066821,151377,"United Kingdom"
2022-01-07,15187095,151628,"United Kingdom"
2022-01-08,15280698,151871,"United Kingdom"
2022-01-09,15376456,152143,"United Kingdom"
2022-01-10,15509271,152421,"United Kingdom"
2022-01-11,15624490,152690,"United Kingdom"
2022-01-12,15727698,152950,"United Kingdom"
2022-01-13,15824094,153234,"United Kingdom"
2022-01-14,15910407,153514,"United Kingdom"
2022-01-15,15988333,153810,"United Kingdom"
2022-01-16,16086406,154103,"United Kingdom"
2022-01-17,16217910,154399,"United Kingdom"
2022-01-18,16336645,154687,"United Kingdom"
2022-01-19,16448393,154968,"United Kingdom"
2022-01-20,16548707,155224,"United Kingdom"
2022-01-21,16640268,155530,"United Kingdom"
2022-01-22,16721982,155812,"United Kingdom"
2022-01-23,16824309,156068,"United Kingdom"
2022-01-24,16951639,156348,"United Kingdom"
2022-01-25,17064800,156593,"United Kingdom"
2022-01-26,17173451,156857,"United Kingdom"
2022-01-27,17269633,157159,"United Kingdom"
2022-01-28,17353651,157417,"United Kingdom"
2022-01-29,17427154,157678,"United Kingdom"
2022-01-30,17514709,157923,"United Kingdom"
2022-01-31,17619631,158182,"United Kingdom"
2022-02-01,17713393,158446,"United Kingdom"
2022-02-02,17801793,158695,"United Kingdom"
2022-02-03,17878406,158925,"United Kingdom"
2022-02-04,17941594,159120,"United Kingdom"
2022-02-05,17993893,159339,"United Kingdom"
2022-02-06,18054429,159548,"United Kingdom"
2022-02-07,18130890,159728,"United Kingdom"
2022-02-08,18200514,159917,"United Kingdom"
2022-02-09,18264816,160099,"United Kingdom"
2022-02-10,18317095,160281,"United Kingdom"
2022-02-11,18361651,160445,"United Kingdom"
2022-02-12,18399078,160611,"United Kingdom"
2022-02-13,18440813,160785,"United Kingdom"
2022-02-14,18495499,160976,"United Kingdom"
2022-02-15,18547990,161150,"United Kingdom"
2022-02-16,18599536,161320,"United Kingdom"
2022-02-17,18644228,161480,"United Kingdom"
2022-02-18,18677464,161637,"United Kingdom"
2022-02-19,18712109,161793,"United Kingdom"
2022-02-20,18749790,161958,"United Kingdom"
2022-02-21,18794906,162103,"United Kingdom"
2022-02-22,18834050,162244,"United Kingdom"
2022-02-23,18870513,162390,"United Kingdom"
2022-02-24,18901130,162559,"United Kingdom"
2022-02-25,18928968,162705,"United Kingdom"
2022-02-26,18954056,162840,"United Kingdom"
2022-02-27,18985416,162976,"United Kingdom"
2022-02-28,19030049,163121,"United Kingdom"
2022-03-01,19074829,163254,"United Kingdom"
2022-03-02,19120990,163416,"United Kingdom"
2022-03-03,19164740,163573,"United Kingdom"
2022-03-04,19206137,163706,"United Kingdom"
2022-03-05,19244889,163833,"United Kingdom"
2022-03-06,19293910,163964,"United Kingdom"
2022-03-07,19362450,164113,"United Kingdom"
2022-03-08,19432573,164263,"United Kingdom"
2022-03-09,19506094,164406,"United Kingdom"
2022-03-10,19576601,164559,"United Kingdom"
2022-03-11,19643639,164704,"United Kingdom"
2022-03-12,19705701,164849,"United Kingdom"
2022-03-13,19781439,165004,"United Kingdom"
2022-03-14,19881304,165190,"United Kingdom"
2022-03-15,19974987,165349,"United Kingdom"
2022-03-16,20066767,165533,"United Kingdom"
2022-03-17,20149627,165724,"United Kingdom"
2022-03-18,20224929,165931,"United Kingdom"
2022-03-19,20292356,166128,"United Kingdom"
2022-03-20,20373415,166331,"United Kingdom"
2022-03-21,20482735,166516,"United Kingdom"
2022-03-22,20581829,166743,"United Kingdom"
2022-03-23,20676009,166950,"United Kingdom"
2022-03-24,20758913,167164,"United Kingdom"
2022-03-25,20831353,167391,"United Kingdom"
2022-03-26,20892813,167610,"United Kingdom"
2022-03-27,20961139,167838,"United Kingdom"
2022-03-28,21054040,168067,"United Kingdom"
2022-03-29,21134179,168312,"United Kingdom"
2022-03-30,21207846,168557,"United Kingdom"
2022-03-31,21262641,168820,"United Kingdom"
2022-04-01,21310123,169075,"United Kingdom"
2022-04-02,21347715,169354,"United Kingdom"
2022-04-03,21389897,169619,"United Kingdom"
2022-04-04,21443653,169872,"United Kingdom"
2022-04-05,21492719,170141,"United Kingdom"
2022-04-06,21537434,170413,"United Kingdom"
2022-04-07,21576099,170704,"United Kingdom"
2022-04-08,21609059,171005,"United Kingdom"
2022-04-09,21636929,171268,"United Kingdom"
2022-04-10,21667858,171551,"United Kingdom"
2022-04-11,21705207,171811,"United Kingdom"
2022-04-12,21738941,172092,"United Kingdom"
2022-04-13,21770599,172383,"United Kingdom"
2022-04-14,21797229,172654,"United Kingdom"
2022-04-15,21818838,172904,"United Kingdom"
2022-04-16,21838753,173159,"United Kingdom"
2022-04-17,21858892,173412,"United Kingdom"
2022-04-18,21884070,173662,"United Kingdom"
2022-04-19,21909823,173866,"United Kingdom"
2022-04-20,21931251,174103,"United Kingdom"
2022-04-21,21949696,174312,"United Kingdom"
2022-04-22,21965386,174528,"United Kingdom"
2022-04-23,21978590,174732,"United Kingdom"
2022-04-24,21993304,174908,"United Kingdom"
2022-04-25,22010410,175093,"United Kingdom"
2022-04-26,22024963,175275,"United Kingdom"
2022-04-27,22038000,175464,"United Kingdom"
2022-04-28,22049586,175649,"United Kingdom"
2022-04-29,22059580,175827,"United Kingdom"
2022-04-30,22067936,176005,"United Kingdom"
2022-05-01,22076959,176177,"United Kingdom"
2022-05-02,22088840,176337,"United Kingdom"
2022-05-03,22102125,176477,"United Kingdom"
2022-05-04,22113781,176610,"United Kingdom"
2022-05-05,22123969,176748,"United Kingdom"
2022-05-06,22132886,176881,"United Kingdom"
2022-05-07,22140400,177015,"United Kingdom"
2022-05-08,22149441,177127,"United Kingdom"
2022-05-09,22160115,177241,"United Kingdom"
2022-05-10,22169823,177359,"United Kingdom"
2022-05-11,22178515,177468,"United Kingdom"
2022-05-12,22186123,177583,"United Kingdom"
2022-05-13,22193007,177676,"United Kingdom"
2022-05-14,22199091,177764,"United Kingdom"
2022-05-15,22207025,177851,"United Kingdom"
2022-05-16,22216405,177934,"United Kingdom"
2022-05-17,22224659,178020,"United Kingdom"
2022-05-18,22232263,178086,"United Kingdom"
2022-05-19,22239051,178152,"United Kingdom"
2020-01-31,4,0,"Canada"
2020-02-08,7,0,"Canada"
2020-02-16,8,0,"Canada"
2020-02-21,9,0,"Canada"
2020-02-24,10,0,"Canada"
2020-02-25,11,0,"Canada"
2020-02-26,12,0,"Canada"
2020-02-27,13,0,"Canada"
2020-02-29,15,0,"Canada"
2020-03-01,24,0,"Canada"
2020-03-03,33,0,"Canada"
2020-03-05,45,0,"Canada"
2020-03-06,51,0,"Canada"
2020-03-07,57,0,"Canada"
2020-03-08,62,1,"Canada"
2020-03-09,77,1,"Canada"
2020-03-11,103,1,"Canada"
2020-03-12,138,1,"Canada"
2020-03-13,176,1,"Canada"
2020-03-14,193,1,"Canada"
2020-03-15,249,1,"Canada"
2020-03-16,324,4,"Canada"
2020-03-17,424,7,"Canada"
2020-03-18,569,8,"Canada"
2020-03-19,846,10,"Canada"
2020-03-20,971,11,"Canada"
2020-03-21,1302,15,"Canada"
2020-03-22,1430,15,"Canada"
2020-03-23,1646,18,"Canada"
2020-03-24,1959,19,"Canada"
2020-03-25,3385,22,"Canada"
2020-03-26,4018,24,"Canada"
2020-03-27,4675,35,"Canada"
2020-03-28,5386,41,"Canada"
2020-03-29,6255,42,"Canada"
2020-03-30,7424,56,"Canada"
2020-03-31,8536,63,"Canada"
2020-04-01,9595,72,"Canada"
2020-04-02,11268,138,"Canada"
2020-04-03,12519,187,"Canada"
2020-04-04,13882,231,"Canada"
2020-04-05,15496,280,"Canada"
2020-04-06,16653,323,"Canada"
2020-04-07,17883,379,"Canada"
2020-04-08,19274,434,"Canada"
2020-04-09,20748,508,"Canada"
2020-04-10,22133,568,"Canada"
2020-04-11,23301,652,"Canada"
2020-04-12,24365,716,"Canada"
2020-04-13,25663,779,"Canada"
2020-04-14,27046,902,"Canada"
2020-04-15,28364,1009,"Canada"
2020-04-16,30081,1191,"Canada"
2020-04-17,31872,1306,"Canada"
2020-04-18,33340,1464,"Canada"
2020-04-19,34776,1577,"Canada"
2020-04-20,36822,1687,"Canada"
2020-04-21,38412,1831,"Canada"
2020-04-22,40179,1971,"Canada"
2020-04-23,42099,2143,"Canada"
2020-04-24,43877,2299,"Canada"
2020-04-25,45341,2461,"Canada"
2020-04-26,46884,2555,"Canada"
2020-04-27,48489,2701,"Canada"
2020-04-28,50015,2853,"Canada"
2020-04-29,51587,2990,"Canada"
2020-04-30,53225,3176,"Canada"
2020-05-01,55050,3382,"Canada"
2020-05-02,56703,3556,"Canada"
2020-05-03,59463,3671,"Canada"
2020-05-04,60761,3843,"Canada"
2020-05-05,62035,4031,"Canada"
2020-05-06,63484,4220,"Canada"
2020-05-07,64910,4395,"Canada"
2020-05-08,66422,4556,"Canada"
2020-05-09,67690,4679,"Canada"
2020-05-10,68836,4857,"Canada"
2020-05-11,69969,4979,"Canada"
2020-05-12,71144,5155,"Canada"
2020-05-13,72265,5288,"Canada"
2020-05-14,73476,5456,"Canada"
2020-05-15,74602,5546,"Canada"
2020-05-16,75853,5663,"Canada"
2020-05-17,76991,5766,"Canada"
2020-05-18,78061,5826,"Canada"
2020-05-19,79101,5895,"Canada"
2020-05-20,80112,6013,"Canada"
2020-05-21,81313,6135,"Canada"
2020-05-22,82469,6232,"Canada"
2020-05-23,83610,6335,"Canada"
2020-05-24,84688,6404,"Canada"
2020-05-25,85700,6525,"Canada"
2020-05-26,86636,6619,"Canada"
2020-05-27,87508,6745,"Canada"
2020-05-28,88501,6857,"Canada"
2020-05-29,89407,6959,"Canada"
2020-05-30,90179,7053,"Canada"
2020-05-31,90936,7275,"Canada"
2020-06-01,91694,7306,"Canada"
2020-06-02,92399,7375,"Canada"
2020-06-03,93074,7478,"Canada"
2020-06-04,93715,7617,"Canada"
2020-06-05,94324,7683,"Canada"
2020-06-06,95046,7750,"Canada"
2020-06-07,95688,7776,"Canada"
2020-06-08,96233,7811,"Canada"
2020-06-09,96642,7871,"Canada"
2020-06-10,97114,7933,"Canada"
2020-06-11,97519,7968,"Canada"
2020-06-12,97932,8021,"Canada"
2020-06-13,98399,8079,"Canada"
2020-06-14,98776,8118,"Canada"
2020-06-15,99136,8147,"Canada"
2020-06-16,99456,8185,"Canada"
2020-06-17,99842,8226,"Canada"
2020-06-18,100209,8272,"Canada"
2020-06-19,100618,8318,"Canada"
2020-06-20,101008,8381,"Canada"
2020-06-21,101326,8398,"Canada"
2020-06-22,101626,8404,"Canada"
2020-06-23,101952,8422,"Canada"
2020-06-24,102231,8451,"Canada"
2020-06-25,102611,8471,"Canada"
2020-06-26,102783,8475,"Canada"
2020-06-27,103021,8482,"Canada"
2020-06-28,103239,8488,"Canada"
2020-06-29,103907,8532,"Canada"
2020-06-30,104193,8556,"Canada"
2020-07-01,104193,8559,"Canada"
2020-07-02,104760,8606,"Canada"
2020-07-03,105079,8627,"Canada"
2020-07-04,105305,8638,"Canada"
2020-07-05,105524,8648,"Canada"
2020-07-06,105923,8657,"Canada"
2020-07-07,106155,8675,"Canada"
2020-07-08,106422,8701,"Canada"
2020-07-09,106793,8712,"Canada"
2020-07-10,107114,8723,"Canada"
2020-07-11,107335,8737,"Canada"
2020-07-12,107579,8747,"Canada"
2020-07-13,108144,8753,"Canada"
2020-07-14,108475,8761,"Canada"
2020-07-15,108816,8773,"Canada"
2020-07-16,109253,8790,"Canada"
2020-07-17,109658,8802,"Canada"
2020-07-18,109988,8811,"Canada"
2020-07-19,110327,8815,"Canada"
2020-07-20,111113,8821,"Canada"
2020-07-21,111684,8825,"Canada"
2020-07-22,112227,8833,"Canada"
2020-07-23,112659,8837,"Canada"
2020-07-24,113193,8844,"Canada"
2020-07-25,113543,8848,"Canada"
2020-07-26,113898,8852,"Canada"
2020-07-27,114584,8863,"Canada"
2020-07-28,114980,8874,"Canada"
2020-07-29,115392,8881,"Canada"
2020-07-30,115785,8891,"Canada"
2020-07-31,116298,8897,"Canada"
2020-08-01,116585,8903,"Canada"
2020-08-02,116870,8907,"Canada"
2020-08-03,117017,8909,"Canada"
2020-08-04,117777,8920,"Canada"
2020-08-05,118172,8924,"Canada"
2020-08-06,118546,8928,"Canada"
2020-08-07,118970,8932,"Canada"
2020-08-08,119206,8938,"Canada"
2020-08-09,119436,8943,"Canada"
2020-08-10,120117,8949,"Canada"
2020-08-11,120406,8953,"Canada"
2020-08-12,120829,8968,"Canada"
2020-08-13,121234,8977,"Canada"
2020-08-14,121652,8982,"Canada"
2020-08-15,121889,8986,"Canada"
2020-08-16,122087,8988,"Canada"
2020-08-17,122872,8994,"Canada"
2020-08-18,123154,9007,"Canada"
2020-08-19,123490,9012,"Canada"
2020-08-20,123873,9016,"Canada"
2020-08-21,124372,9026,"Canada"
2020-08-22,124629,9033,"Canada"
2020-08-23,124896,9035,"Canada"
2020-08-24,125646,9045,"Canada"
2020-08-25,125969,9052,"Canada"
2020-08-26,126417,9056,"Canada"
2020-08-27,126848,9064,"Canada"
2020-08-28,127310,9075,"Canada"
2020-08-29,127673,9075,"Canada"
2020-08-30,127940,9079,"Canada"
2020-08-31,128948,9088,"Canada"
2020-09-01,129425,9094,"Canada"
2020-09-02,129923,9097,"Canada"
2020-09-03,130493,9103,"Canada"
2020-09-04,131124,9104,"Canada"
2020-09-05,131495,9106,"Canada"
2020-09-06,131895,9107,"Canada"
2020-09-07,132142,9108,"Canada"
2020-09-08,133748,9115,"Canada"
2020-09-09,134294,9117,"Canada"
2020-09-10,134924,9125,"Canada"
2020-09-11,135626,9126,"Canada"
2020-09-12,136141,9132,"Canada"
2020-09-13,136659,9133,"Canada"
2020-09-14,138010,9141,"Canada"
2020-09-15,138803,9150,"Canada"
2020-09-16,139747,9155,"Canada"
2020-09-17,140867,9162,"Canada"
2020-09-18,141911,9167,"Canada"
2020-09-19,142774,9173,"Canada"
2020-09-20,143649,9179,"Canada"
2020-09-21,145415,9190,"Canada"
2020-09-22,146663,9196,"Canada"
2020-09-23,147753,9205,"Canada"
2020-09-24,149094,9211,"Canada"
2020-09-25,150456,9217,"Canada"
2020-09-26,151671,9224,"Canada"
2020-09-27,153125,9229,"Canada"
2020-09-28,155301,9239,"Canada"
2020-09-29,156961,9252,"Canada"
2020-09-30,158758,9258,"Canada"
2020-10-01,160535,9280,"Canada"
2020-10-02,162659,9370,"Canada"
2020-10-03,164471,9423,"Canada"
2020-10-04,166156,9442,"Canada"
2020-10-05,168960,9465,"Canada"
2020-10-06,171323,9491,"Canada"
2020-10-07,173123,9502,"Canada"
2020-10-08,175559,9515,"Canada"
2020-10-09,178117,9545,"Canada"
2020-10-10,180179,9568,"Canada"
2020-10-11,181864,9573,"Canada"
2020-10-12,182839,9589,"Canada"
2020-10-13,186881,9613,"Canada"
2020-10-14,189385,9623,"Canada"
2020-10-15,191730,9658,"Canada"
2020-10-16,194106,9681,"Canada"
2020-10-17,196321,9704,"Canada"
2020-10-18,198148,9718,"Canada"
2020-10-19,201437,9736,"Canada"
2020-10-20,203688,9751,"Canada"
2020-10-21,206360,9786,"Canada"
2020-10-22,209148,9819,"Canada"
2020-10-23,211732,9844,"Canada"
2020-10-24,213959,9876,"Canada"
2020-10-25,216104,9899,"Canada"
2020-10-26,220213,9926,"Canada"
2020-10-27,222887,9954,"Canada"
2020-10-28,225586,9982,"Canada"
2020-10-29,228542,10024,"Canada"
2020-10-30,231999,10060,"Canada"
2020-10-31,235444,10085,"Canada"
2020-11-01,238688,10127,"Canada"
2020-11-02,241961,10153,"Canada"
2020-11-03,244935,10224,"Canada"
2020-11-04,248218,10281,"Canada"
2020-11-05,252140,10326,"Canada"
2020-11-06,255809,10380,"Canada"
2020-11-07,260055,10434,"Canada"
2020-11-08,264649,10465,"Canada"
2020-11-09,268735,10507,"Canada"
2020-11-10,273037,10575,"Canada"
2020-11-11,277596,10628,"Canada"
2020-11-12,282577,10711,"Canada"
2020-11-13,287318,10771,"Canada"
2020-11-14,292585,10833,"Canada"
2020-11-15,297390,10895,"Canada"
2020-11-16,302192,10968,"Canada"
2020-11-17,306468,11025,"Canada"
2020-11-18,311109,11123,"Canada"
2020-11-19,315751,11202,"Canada"
2020-11-20,320719,11271,"Canada"
2020-11-21,326424,11343,"Canada"
2020-11-22,331842,11390,"Canada"
2020-11-23,337555,11453,"Canada"
2020-11-24,342444,11549,"Canada"
2020-11-25,347466,11641,"Canada"
2020-11-26,353097,11728,"Canada"
2020-11-27,359064,11822,"Canada"
2020-11-28,365560,11915,"Canada"
2020-11-29,372036,11988,"Canada"
