".variable","assay","parName","paramMean","paramMedian","paramSD","paramL","paramQuartileL","paramQuartileH","paramH"
"assaySlope","in-house THL Finland FMIA anti-spike assay",NA,0.00124510899430269,0.00176251473066806,0.0682504603468044,-0.134357203153303,-0.0449319796870505,0.0469191016695469,0.134092344641196
"assaySlope","in-house THL Finland neutralization assay",NA,-0.0640773349837076,-0.0632437991957882,0.0426900841796128,-0.147940735703332,-0.0926088339673228,-0.0350752784711505,0.0186346402041152
"assaySlope","InBios SCoV-2 Detect IgG anti-spike ELISA",NA,-0.0776005440575868,-0.0787306612158582,0.119212873906411,-0.306384320033323,-0.158956676896307,0.00271808439363191,0.160425294034909
"assaySlope","Kavach-AntiSARS-CoV-2 IgG ELISA (Zydus)",NA,-0.00457960766752718,0.00239516183468944,0.235236328000494,-0.499351543372629,-0.151220340789442,0.150207826596635,0.439858442291488
"assaySlope","Luminex xMAP for spike and nucleocaspid (Los Angeles study used RBD portion)",NA,0.151672309163922,0.146422887565452,0.181350775685345,-0.191680383187112,0.0294335038187744,0.268810561980947,0.519370318606977
"assaySlope","LumiraDx SARS-CoV-2 anti-spike antibody test",NA,0.211538259877638,0.204389540752694,0.155331299863587,-0.0726608956034337,0.103864301360868,0.309118916732973,0.537104256606545
"assaySlope","Massachusetts General Hospital, anti-spike ELISA",NA,-0.0310770844992439,-0.0230011256489766,0.222345626533947,-0.497119229106939,-0.169963527011874,0.119742343367328,0.385682878288565
"assaySlope","New York, Mount Sinai RBD ELISA",NA,0.132293337646746,0.128704924551906,0.156646952113284,-0.171513560579029,0.0268180934784308,0.233988506929969,0.451776452336513
"assaySlope","Orient Gene Biotech COVID-19 IgG/IgM Rapid Test anti-spike",NA,-0.270261586223275,-0.263982702470027,0.209152969375754,-0.703943986789872,-0.404353318248885,-0.129762097172123,0.126329076391842
"assaySlope","Roche SARS-CoV-2 rapid antibody test anti-spike anti-nucleocapsid IgG IgM",NA,-0.327102123828246,-0.326161916003335,0.0959925967669072,-0.517758949698004,-0.391573635842111,-0.262390131028878,-0.142255790460587
"assaySlope","SenASTrIS test (Sensitive Anti-SARS-CoV-2 Spike Trimer Immunoglobulin Serological)",NA,0.0101428216826489,0.00170200515170058,0.214614625680493,-0.382477877010739,-0.137595871715241,0.147855869908348,0.456362922804252
"assaySlope","Siemens Advia SARS-CoV-2 IgG anti-RBD",NA,-0.0911624397428729,-0.0904891703511834,0.0716769862874397,-0.232069710859759,-0.13942822908335,-0.0427623930037953,0.0470598455681741
"assaySlope","Siemens SARS-CoV-2 Total Advia Centaur",NA,0.0625112670215467,0.062095371222826,0.181997141779569,-0.295947883018273,-0.0557727034703088,0.184718365431366,0.418994979571819
"assaySlope","Sinai Health (Toronto) anti-spike ELISA",NA,-0.0278638528803046,-0.0390526738292909,0.22531654718319,-0.446823876134549,-0.175786599977246,0.108538364485104,0.449585313011358
"assaySlope","Standard Q COVID-19 IgM/IgG Plus",NA,0.0756485906986879,0.0718921803487109,0.230345788597301,-0.380528691043463,-0.0715943673987248,0.223858784362203,0.537024217100948
"assaySlope","Techno Genetics anti-RBD, nCOVID-19 IgG/IgM POCT (point-of-care test)",NA,-0.0600668670942388,-0.0519063967922866,0.217278472320128,-0.516764416657514,-0.195823912438488,0.0860304026978953,0.345637014477155
"assaySlope","Tosoh anti-nucleocapsid IgG with AIA-CL1200",NA,-0.164659101093602,-0.165029351553951,0.143196304134003,-0.446182450054576,-0.260292351039676,-0.0683763589347832,0.118785737824262
"assaySlope","Tosoh anti-nucleocapsid total Ig with AIA-CL1200",NA,0.0152339383991905,0.0155975396273577,0.154496443372954,-0.288788305650501,-0.0892798114324775,0.119506064845271,0.315057207797025
"assaySlope","Tosoh anti-spike IgG with AIA-CL1200",NA,0.0466396365535707,0.046043791331587,0.139776001164605,-0.225677113732884,-0.0483659641328452,0.139967477954788,0.318274460140273
"assaySlope","Tosoh anti-spike total Ig with AIA-CL1200",NA,0.2038977865389,0.201895784637482,0.146550772810683,-0.0785157879942361,0.104709565710398,0.300883332385789,0.494811083085617
"assaySlope","University of Rio de Janeiro (UFRJ) anti-spike ELISA",NA,-0.0129896040931244,-0.0143816680042989,0.149262517964597,-0.299677692212621,-0.114753119922651,0.0858419246153169,0.284924732221854
"assaySlope","Vitros Ortho (not total) IgG anti-spike",NA,-0.279179355402744,-0.278573619374792,0.0462166406631018,-0.371604148030321,-0.310222336116732,-0.247785943108242,-0.190570623170179
"assaySlope","Vitros Ortho total Ig anti-spike",NA,0.269944945102849,0.268758169509634,0.0429241312208725,0.187749631153244,0.241059635834078,0.298270673219153,0.356773796610164
"assaySlope","Wantai ELISA SARS-CoV-2 Total Antibody, IgG IgM anti-RBD",NA,0.218288528052196,0.214119396290862,0.0860903597043605,0.0588727661797178,0.158615702521207,0.273812026014928,0.397303255210128
"charSlope",NA,"N",-0.262645710231733,-0.262476931637407,0.0871182340260519,-0.435201840566794,-0.319808554674247,-0.207056937854107,-0.0893999478931913
"charSlope",NA,"RBD",0.0673790718506493,0.0683133185049055,0.0688245502896464,-0.0731233586369027,0.0234325467155127,0.11356036888955,0.197396323953993
"charSlope",NA,"S",-0.155682802710729,-0.156152464586043,0.0754311207474649,-0.305836306920261,-0.205130129119239,-0.106549690348316,-0.00618590475850799
"intercept",NA,NA,2.20209634513204,2.20045814438541,0.166822735919233,1.87741249782406,2.09367251372685,2.30952863680298,2.53503522617213
"interceptSigma",NA,NA,0.665059499114439,0.662059941095158,0.20445483221352,0.273814969730164,0.522572711460482,0.799118890392799,1.07806209594696
"slopeSigma",NA,NA,0.216490303478539,0.21144103732379,0.0459021906720521,0.142265594781003,0.183564016135257,0.243846152744023,0.32149507257059
"studyIntercept",NA,NA,-0.000520945287765034,-0.00417149139746545,0.796240580062289,-1.4944547935203,-0.539243475714082,0.514616253451374,1.61947567009901
"studySigma",NA,NA,0.800528182682114,0.796380590507493,0.0775979738141577,0.658988527612402,0.74647510871362,0.850559473535611,0.963749540969943
