".variable","assay","parName","paramMean","paramMedian","paramSD","paramL","paramQuartileL","paramQuartileH","paramH"
"assayIntercept","InBios SCoV-2 Detect IgG anti-spike ELISA",NA,2.22925066027863,2.21743861242661,0.668842982212303,0.902604708982871,1.80122211594057,2.64005968246934,3.60121589781834
"assayIntercept","Kavach-AntiSARS-CoV-2 IgG ELISA (Zydus)",NA,1.59641648680518,1.62291379880585,0.573887225067423,0.405153022455025,1.2243040872835,1.99014250680694,2.65462228185009
"assayIntercept","Livzon COVID-19 IgG IgM lateral flow",NA,1.25917579678919,1.27603521074552,0.511831193523169,0.235393932537987,0.913267979826306,1.61856497919108,2.21836283251245
"assayIntercept","Luminex xMAP for spike and nucleocaspid (Los Angeles study used RBD portion)",NA,2.54126999861821,2.49826672867649,0.64508198091697,1.35016824011919,2.10632542912749,2.94560241949443,3.90379207134264
"assayIntercept","Massachusetts General Hospital, anti-spike ELISA",NA,1.78350767151934,1.80831763809874,0.592745255204166,0.528322297190243,1.41115468463455,2.17911327942764,2.90058684404395
"assayIntercept","New York, Mount Sinai RBD ELISA",NA,2.57717586901185,2.53588607767514,0.641269104584331,1.41332512014458,2.14322246467564,2.97410655647917,3.94254700779152
"assayIntercept","Orient Gene Biotech COVID-19 IgG/IgM Rapid Test anti-spike",NA,2.03544795632257,2.03338411767557,0.447741908738746,1.14094824437359,1.74168937540491,2.3354682524415,2.91813696572539
"assayIntercept","Roche SARS-CoV-2 rapid antibody test anti-spike anti-nucleocapsid IgG IgM",NA,2.88664368009622,2.84338719693255,0.626969364347478,1.78737776597739,2.44480239775553,3.2910538775975,4.20066490838748
"assayIntercept","SenASTrIS test (Sensitive Anti-SARS-CoV-2 Spike Trimer Immunoglobulin Serological)",NA,2.58806299830161,2.56638042525544,0.519384854014332,1.6124684825586,2.22719431369427,2.93266262385621,3.65687976518547
"assayIntercept","Siemens Advia SARS-CoV-2 IgG anti-RBD",NA,1.63739831595723,1.66753955349828,0.566926639241636,0.4438352513404,1.26062029568079,2.03015354211057,2.6613698025248
"assayIntercept","Siemens SARS-CoV-2 Total Advia Centaur",NA,2.00116381000887,2.01097113226562,0.553465794225663,0.865256316848428,1.64882743989776,2.35821860533346,3.08307044383018
"assayIntercept","Sinai Health (Toronto) anti-spike ELISA",NA,2.63387204093605,2.57857558132869,0.693799529903754,1.40912117782382,2.15795922366025,3.05509690523019,4.10937069255872
"assayIntercept","Standard Q COVID-19 IgM/IgG Plus",NA,2.40276702627637,2.38844072732087,0.573849596780774,1.29962175147221,2.01796053331929,2.76632847350216,3.58203550417832
"assayIntercept","Techno Genetics anti-RBD, nCOVID-19 IgG/IgM POCT (point-of-care test)",NA,1.88056899052464,1.8972103547316,0.564294594363577,0.739218400472198,1.52164146853029,2.25496658354056,2.98317323798304
"assayIntercept","Tosoh anti-nucleocapsid IgG with AIA-CL1200",NA,2.16076365326302,2.15004459333236,0.628475744777805,0.925128281359934,1.75558909327677,2.548931123898,3.43037732326892
"assayIntercept","Tosoh anti-nucleocapsid total Ig with AIA-CL1200",NA,2.19353866483851,2.18747303177352,0.651070944660788,0.90162403640997,1.78987720838464,2.59353545170081,3.50820624773034
"assayIntercept","Tosoh anti-spike IgG with AIA-CL1200",NA,2.32247027298423,2.30199715812299,0.647044968902734,1.07045259284532,1.90052182674127,2.72295513160171,3.67715555486928
"assayIntercept","Tosoh anti-spike total Ig with AIA-CL1200",NA,2.28998392779641,2.27399942741148,0.641969554106854,1.05063984742112,1.86952928789715,2.69370628371546,3.60137449706439
"assayIntercept","University of Rio de Janeiro (UFRJ) anti-spike ELISA",NA,2.90383994923471,2.88056778850636,0.571945194774484,1.87553280963027,2.49871174778207,3.27180417767049,4.10073931921864
"assayIntercept","Vitros Ortho (not total) IgG anti-spike",NA,2.31447058591428,2.3069804735076,0.364061257914991,1.60775388531261,2.07196335966005,2.55370512918432,3.03907264075917
"assayIntercept","Vitros Ortho total Ig anti-spike",NA,1.66341515288895,1.67176996745728,0.463989503033174,0.73115516009767,1.35459136939568,1.98883208637202,2.53598553781107
"assayIntercept","Wantai ELISA SARS-CoV-2 Total Antibody, IgG IgM anti-RBD",NA,2.16605979501326,2.16654555863494,0.392496124608259,1.38179080546219,1.90141427968933,2.43101931787834,2.93826840504482
"assaySlope","Abbott Alinity i SARS-CoV-2 IgG nucleocapsid",NA,-0.228911058929453,-0.227216346944646,0.14362514404941,-0.514103214530266,-0.324142369760128,-0.132628988450979,0.0473222252602856
"assaySlope","Abbott Alinity SARS-CoV-2 IgG II Quant",NA,0.0685563855159654,0.0651779045463906,0.11787376900845,-0.154095202296895,-0.0105595711895363,0.144201731009096,0.308428964454387
"assaySlope","Abbott Architect IgG",NA,-0.393843220433248,-0.393691766258655,0.0199929342652152,-0.433669123888183,-0.407138631834886,-0.380474896294421,-0.354995276693747
"assaySlope","Abingdon AbC-19 IgG anti-spike",NA,-0.148839577437675,-0.14862170596694,0.0745611290945714,-0.294963097480005,-0.199035177839326,-0.0991091516011066,-0.0012883317921369
"assaySlope","AMP Rapid Test SARS-CoV-2 IgG/IgM",NA,-0.437787887444856,-0.433883416487038,0.170485115481294,-0.781456019764689,-0.550594642971656,-0.324862315972784,-0.105639215881554
"assaySlope","Beckman ACCESS SARS-CoV-2 anti-RBD",NA,-0.159020922350123,-0.157923295743866,0.182933601165026,-0.531965926503142,-0.276885895378771,-0.0395651939742274,0.19687354377968
"assaySlope","Biomerica anti-nucleocapsid IgG IgM rapid test",NA,-0.482339415536747,-0.481479834097726,0.0726116217787754,-0.625950924714693,-0.530960711091904,-0.432663494108052,-0.340942638596104
"assaySlope","BioRad Platelia Total Antibody nucleocapsid",NA,0.0291472646436805,0.0360173511617485,0.185771671574799,-0.355548378623536,-0.0909068496860626,0.157449423123166,0.374590625720856
"assaySlope","Biozek COVID-19 IgG/IgM rapid test",NA,-0.323136787333272,-0.3257960679548,0.198153605862319,-0.700649135195414,-0.457448383943766,-0.194717968924974,0.0783233420996454
"assaySlope","CCAHS ELISA anti-spike anti-RBD anti-nucleocapsid (positive on at least 2 out of 3)",NA,-0.132155559304742,-0.131868289174867,0.181732474768237,-0.492359729001697,-0.250643430911027,-0.0129489843432829,0.217438831406181
"assaySlope","COVIDAR anti-spike anti-RBD",NA,0.076059137312475,0.0746644279700676,0.092793097210855,-0.0994974499153132,0.0120230259342715,0.137772526612696,0.263032270566196
"assaySlope","Diasorin Liaison S1/S2 spike IgG",NA,-0.051475936720757,-0.0514114756431995,0.0215725119029445,-0.0931139068191943,-0.0661583713966094,-0.0371039788730533,-0.00912549070917391
"assaySlope","EDI Novel coronavirus COVID19 IgG anti-nucleocapsid",NA,-0.292911013214151,-0.292013798176462,0.118692910096919,-0.528035845875086,-0.372337531409601,-0.214041245206719,-0.0580368267759123
"assaySlope","Elecsys Anti-SARS-CoV-2 Roche nucleocapsid IgG IgM",NA,0.0298092698519543,0.0298421726818697,0.0323909114291899,-0.0334057045330565,0.0078905434464198,0.0514345378961461,0.0944023270784938
"assaySlope","Elecsys Anti-SARS-CoV-2 Roche spike",NA,0.385345880404526,0.376025690240719,0.131467477132824,0.152021763968327,0.294565382762607,0.468139208849228,0.666968165924358
"assaySlope","ERBALISA COVID-19 IgG",NA,-0.249224957798756,-0.241110953102461,0.192399532267948,-0.643194092314491,-0.372629126397332,-0.120083187748889,0.111700189225468
"assaySlope","Euroimmun anti-nucleocapsid IgG IgM",NA,-0.329208385116904,-0.328789471984313,0.0243244838799505,-0.378357460311657,-0.345049480486633,-0.312806484236037,-0.282900196190609
"assaySlope","Euroimmun anti-spike",NA,-0.107083847119757,-0.107302030340227,0.0187834337789417,-0.143722519130573,-0.119524141575692,-0.0945662461197965,-0.0701816866509193
"assaySlope","Fortress Diagnostics LFIA COVID-19 total, Northern Ireland (recognizes spike)",NA,-0.503662483887374,-0.503900308627672,0.10841015464603,-0.718365724302875,-0.575172960268547,-0.431055365759277,-0.292414092942745
"assaySlope","GenScript cPass neutralization kit",NA,0.0142763111229292,0.0140399249379172,0.0325539669668974,-0.049794215470688,-0.00788742582017815,0.0359836353339998,0.0790986035615444
"assaySlope","Hangzhou Clongene IgM/IgG rapid test",NA,-0.411817412740248,-0.411933829801605,0.211341893376186,-0.827743824951174,-0.550000849123084,-0.274668710685301,0.00463228738149175
"assaySlope","IDK (Immundiagnostik) anti-spike IgG",NA,-0.0629779938829574,-0.0644491337583268,0.147537787833008,-0.348783195078346,-0.163035726638183,0.0358547546737367,0.231271224852141
"assaySlope","in-house RBD ELISA (Mehdi et al.)",NA,-0.116614225158718,-0.11678236000751,0.182939573260411,-0.475924527233528,-0.23613607076439,0.00193769064990149,0.241356228633245
"assaySlope","in-house THL Finland FMIA anti-spike assay",NA,0.0030906530167787,0.00248779008787248,0.066580621688592,-0.124797785660689,-0.0417933905990158,0.0474950107847759,0.138106281002519
"assaySlope","InBios SCoV-2 Detect IgG anti-spike ELISA",NA,-0.0598234708620519,-0.0604773251660657,0.116110074292019,-0.289550114416251,-0.137295694156408,0.0185198495178354,0.165293311929631
"assaySlope","Kavach-AntiSARS-CoV-2 IgG ELISA (Zydus)",NA,-0.148105192081103,-0.147457212023768,0.195052865369076,-0.543656082014479,-0.274960076043897,-0.0197640496255358,0.231492126423238
"assaySlope","Livzon COVID-19 IgG IgM lateral flow",NA,-0.168810158665489,-0.168884297622876,0.0375066275607563,-0.243842649034468,-0.1938376744292,-0.143211749789787,-0.095779416156153
"assaySlope","Luminex xMAP for spike and nucleocaspid (Los Angeles study used RBD portion)",NA,0.011935907814744,0.00645713326619609,0.16806573136226,-0.306358286977985,-0.100228725675902,0.118800178784345,0.367115234137106
"assaySlope","Massachusetts General Hospital, anti-spike ELISA",NA,-0.158087814594707,-0.155891792100934,0.188653939715913,-0.540620439751944,-0.280586268510378,-0.0323123514708338,0.209060133029592
"assaySlope","New York, Mount Sinai RBD ELISA",NA,0.0244286934667267,0.020897863768297,0.148114680585589,-0.25650480531415,-0.0779904670465232,0.122264244089002,0.325554574724636
"assaySlope","Orient Gene Biotech COVID-19 IgG/IgM Rapid Test anti-spike",NA,-0.442789179111973,-0.440199447503972,0.188193810389434,-0.825995831060727,-0.565423425796635,-0.317743171751866,-0.0758035995386636
"assaySlope","Roche SARS-CoV-2 rapid antibody test anti-spike anti-nucleocapsid IgG IgM",NA,-0.38231000654845,-0.381529031657506,0.0950839052945003,-0.567190103227256,-0.445583649710424,-0.316885601230546,-0.200777660440013
"assaySlope","SenASTrIS test (Sensitive Anti-SARS-CoV-2 Spike Trimer Immunoglobulin Serological)",NA,0.0212607335638283,0.0138099035926996,0.188430166113286,-0.327535418114026,-0.105097102773435,0.138318571582484,0.418270591562499
"assaySlope","Siemens Advia SARS-CoV-2 IgG anti-RBD",NA,-0.110917753331759,-0.110750544934471,0.0704706527445241,-0.249871233362523,-0.158922169267929,-0.0626874721284056,0.0253025918584577
"assaySlope","Siemens SARS-CoV-2 Total Advia Centaur",NA,0.15918340903626,0.159774751765003,0.173961071625918,-0.188888651762114,0.0448691255058793,0.274080187240413,0.496889646078413
"assaySlope","Sinai Health (Toronto) anti-spike ELISA",NA,-0.0107302195397217,-0.0173735028614694,0.18666187193181,-0.358076608730519,-0.135855108228557,0.105644477736157,0.379386543687651
"assaySlope","Standard Q COVID-19 IgM/IgG Plus",NA,-0.38035828006706,-0.379138334676937,0.208173295975249,-0.795759047350219,-0.516295929439577,-0.248324276092689,0.0387574220854066
"assaySlope","Techno Genetics anti-RBD, nCOVID-19 IgG/IgM POCT (point-of-care test)",NA,-0.445843749846252,-0.443651754170185,0.1971863737897,-0.846024521207788,-0.572966010327168,-0.31789036722844,-0.0588549110616391
"assaySlope","Tosoh anti-nucleocapsid IgG with AIA-CL1200",NA,-0.0930619315809902,-0.0930934199091219,0.132182249575723,-0.353991501696668,-0.18202927199038,-0.00458706324422271,0.164409009396754
"assaySlope","Tosoh anti-nucleocapsid total Ig with AIA-CL1200",NA,0.213218796297851,0.212392141388262,0.13861028404024,-0.0569133916636833,0.120282337163785,0.30519326102032,0.48853274994606
"assaySlope","Tosoh anti-spike IgG with AIA-CL1200",NA,-0.0301573658245669,-0.0306058323688431,0.135565466199204,-0.294936492056105,-0.122280240994139,0.0613360434160645,0.235815416231076
"assaySlope","Tosoh anti-spike total Ig with AIA-CL1200",NA,0.251060298774492,0.24945412177222,0.140788170095535,-0.0264819115113941,0.157532092237668,0.344543539238547,0.530938188457381
"assaySlope","University of Rio de Janeiro (UFRJ) anti-spike ELISA",NA,-0.00292388164920474,-0.00463902749313672,0.137437417958806,-0.267944190210701,-0.0950743972384484,0.0876610599396119,0.270452226493041
"assaySlope","Vitros Ortho (not total) IgG anti-spike",NA,-0.273274664414272,-0.27301913791531,0.0471082610128771,-0.366528238012025,-0.305157196775845,-0.240705090092086,-0.182010855518579
"assaySlope","Vitros Ortho total Ig anti-spike",NA,0.274329858373466,0.273703907886114,0.0420933723444214,0.192736455286306,0.245964033214653,0.302189440828478,0.358966431062355
"assaySlope","Wantai ELISA SARS-CoV-2 Total Antibody, IgG IgM anti-RBD",NA,0.23833720704287,0.235906886731241,0.0857399482732961,0.0770994986563577,0.180031500576787,0.293442552822895,0.412985062673255
"charSlope",NA,"LFA",-0.299538101844662,-0.299204245797583,0.0977865317323997,-0.493059598888007,-0.363791238693209,-0.233197237764589,-0.109453809404184
"charSlope",NA,"notSandwich",-0.101241133086065,-0.102190344590448,0.0505339844820183,-0.198951317927401,-0.135200253678506,-0.0683134152313322,0.000904540114570209
"charSlope",NA,"sandwich",0.192465771820366,0.192526977780163,0.0819113914309128,0.0276280613339405,0.139270613324227,0.246513732415179,0.352563944448639
"intercept",NA,NA,2.15103894607446,2.14774946137542,0.170187972680284,1.8176391807761,2.03721691928031,2.26514222253715,2.49514408100909
"interceptSigma",NA,NA,0.680763740595808,0.678429529855481,0.194628825564945,0.304427901278077,0.550133690379073,0.808354079059742,1.07596576247189
"slopeSigma",NA,NA,0.186842046465024,0.182485403178082,0.0371723696733457,0.126374612895875,0.160370703689487,0.208442149947512,0.271536494341813
"studyIntercept",NA,NA,0.00139518395760091,0.00248328317622681,0.814152622440316,-1.54913152385743,-0.541691287836173,0.528735220853705,1.64668563615838
"studySigma",NA,NA,0.81824408286482,0.814779566694355,0.0783583873899971,0.674017587908294,0.763601024487518,0.868309999696627,0.979749452688747
"charSlope",NA,"sandwich-LFA",-0.107072330024296,-0.105852707270328,0.115416932966472,-0.338680063179184,-0.181788869188496,-0.0296700548915201,0.115066156822808
"charSlope",NA,"notSandwich-LFA",-0.400779234930727,-0.401109913487722,0.0896533804106718,-0.57962131047035,-0.458706429005907,-0.341507365624711,-0.222946199995756
